artist,artist_normalized,year,weeks_on_chart,total_streams,best_rank,avg_rank,top10_weeks,top1_weeks,has_spotify_data,past_appearances,prev_year_appeared,consecutive_years,appeared
Motohiro Hata,Motohiro Hata,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Motohiro Hata,Motohiro Hata,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Motohiro Hata,Motohiro Hata,2020,83.0,16919610.0,41.0,110.43373493975903,0.0,0.0,1,0,0,0,0
Motohiro Hata,Motohiro Hata,2021,28.0,5072541.0,152.0,180.64285714285717,0.0,0.0,1,0,0,0,0
Motohiro Hata,Motohiro Hata,2022,4.0,778908.0,178.0,186.75,0.0,0.0,1,0,0,0,0
Motohiro Hata,Motohiro Hata,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Motohiro Hata,Motohiro Hata,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mr.Children,Mr.Children,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mr.Children,Mr.Children,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mr.Children,Mr.Children,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mr.Children,Mr.Children,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mr.Children,Mr.Children,2020,53.0,19245860.0,18.0,53.471698113207545,0.0,0.0,1,0,0,0,1
Mr.Children,Mr.Children,2021,52.0,11689532.0,96.0,132.76923076923077,0.0,0.0,1,1,1,1,0
Mr.Children,Mr.Children,2022,47.0,10618980.0,97.0,163.14893617021278,0.0,0.0,1,1,0,0,0
Mr.Children,Mr.Children,2023,9.0,2437999.0,169.0,183.77777777777777,0.0,0.0,1,1,0,0,0
Mr.Children,Mr.Children,2024,7.0,2405810.0,166.0,184.42857142857144,0.0,0.0,1,1,0,0,0
Mrs. GREEN APPLE,Mrs. GREEN APPLE,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mrs. GREEN APPLE,Mrs. GREEN APPLE,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mrs. GREEN APPLE,Mrs. GREEN APPLE,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mrs. GREEN APPLE,Mrs. GREEN APPLE,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Mrs. GREEN APPLE,Mrs. GREEN APPLE,2020,420.0,168773859.0,16.0,66.53571428571429,0.0,0.0,1,0,0,0,0
Mrs. GREEN APPLE,Mrs. GREEN APPLE,2021,261.0,103543818.0,25.0,91.87739463601532,0.0,0.0,1,0,0,0,0
Mrs. GREEN APPLE,Mrs. GREEN APPLE,2022,360.0,166132522.0,2.0,102.50555555555556,25.0,0.0,1,0,0,0,0
Mrs. GREEN APPLE,Mrs. GREEN APPLE,2023,714.0,497056769.0,4.0,71.55042016806723,82.0,0.0,1,0,0,0,1
Mrs. GREEN APPLE,Mrs. GREEN APPLE,2024,980.0,1001278119.0,1.0,52.61122448979592,167.0,19.0,1,1,1,1,1
NAYEON,NAYEON,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
NAYEON,NAYEON,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
NAYEON,NAYEON,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
NAYEON,NAYEON,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
NAYEON,NAYEON,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
NAYEON,NAYEON,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
NAYEON,NAYEON,2022,27.0,21462347.0,8.0,39.407407407407405,5.0,0.0,1,0,0,0,0
NAYEON,NAYEON,2023,28.0,8934013.0,101.0,147.07142857142858,0.0,0.0,1,0,0,0,0
NAYEON,NAYEON,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
NewJeans,NewJeans,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
NewJeans,NewJeans,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
NewJeans,NewJeans,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
NewJeans,NewJeans,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
NewJeans,NewJeans,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
NewJeans,NewJeans,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
NewJeans,NewJeans,2022,43.0,15826083.0,12.0,101.44186046511628,0.0,0.0,1,0,0,0,0
NewJeans,NewJeans,2023,242.0,185052149.0,4.0,59.413223140495866,26.0,0.0,1,0,0,0,0
NewJeans,NewJeans,2024,277.0,148012605.0,15.0,101.03971119133574,0.0,0.0,1,0,0,0,0
Nissy,Nissy,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Nissy,Nissy,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Nissy,Nissy,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Nissy,Nissy,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Nissy,Nissy,2020,51.0,10470842.0,37.0,93.4313725490196,0.0,0.0,1,0,0,0,0
Nissy,Nissy,2021,1.0,134344.0,200.0,200.0,0.0,0.0,1,0,0,0,0
Nissy,Nissy,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Nissy,Nissy,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Nissy,Nissy,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
NiziU,NiziU,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
NiziU,NiziU,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
NiziU,NiziU,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
NiziU,NiziU,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
NiziU,NiziU,2020,33.0,41503439.0,3.0,8.666666666666666,31.0,0.0,1,0,0,0,1
NiziU,NiziU,2021,183.0,111756651.0,7.0,68.31693989071039,10.0,0.0,1,1,1,1,1
NiziU,NiziU,2022,42.0,12152729.0,47.0,132.11904761904762,0.0,0.0,1,2,1,2,1
NiziU,NiziU,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,3,1,3,1
NiziU,NiziU,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,4,1,4,0
Nogizaka46,Nogizaka46,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Nogizaka46,Nogizaka46,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Nogizaka46,Nogizaka46,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Nogizaka46,Nogizaka46,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Nogizaka46,Nogizaka46,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
Nogizaka46,Nogizaka46,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,1
Nogizaka46,Nogizaka46,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,2,1,2,1
Nogizaka46,Nogizaka46,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,3,1,3,1
Nogizaka46,Nogizaka46,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,4,1,4,1
Novelbright,Novelbright,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Novelbright,Novelbright,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Novelbright,Novelbright,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Novelbright,Novelbright,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Novelbright,Novelbright,2020,56.0,35777613.0,14.0,27.839285714285715,0.0,0.0,1,0,0,0,0
Novelbright,Novelbright,2021,104.0,59608819.0,25.0,51.41346153846154,0.0,0.0,1,0,0,0,0
Novelbright,Novelbright,2022,136.0,68929777.0,7.0,79.11764705882354,6.0,0.0,1,0,0,0,0
Novelbright,Novelbright,2023,105.0,60124881.0,18.0,97.04761904761904,0.0,0.0,1,0,0,0,0
Novelbright,Novelbright,2024,147.0,68639542.0,52.0,107.31292517006804,0.0,0.0,1,0,0,0,0
Number_i,Number_i,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Number_i,Number_i,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Number_i,Number_i,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Number_i,Number_i,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Number_i,Number_i,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Number_i,Number_i,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Number_i,Number_i,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Number_i,Number_i,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Number_i,Number_i,2024,102.0,118792953.0,4.0,28.176470588235293,7.0,0.0,1,0,0,0,1
OFFICIAL HIGE DANDISM,OFFICIAL HIGE DANDISM,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
OFFICIAL HIGE DANDISM,OFFICIAL HIGE DANDISM,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
OFFICIAL HIGE DANDISM,OFFICIAL HIGE DANDISM,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
OFFICIAL HIGE DANDISM,OFFICIAL HIGE DANDISM,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
OFFICIAL HIGE DANDISM,OFFICIAL HIGE DANDISM,2020,454.0,375030403.0,1.0,22.10352422907489,205.0,20.0,1,0,0,0,1
OFFICIAL HIGE DANDISM,OFFICIAL HIGE DANDISM,2021,527.0,274545278.0,4.0,80.36053130929791,23.0,0.0,1,1,1,1,0
OFFICIAL HIGE DANDISM,OFFICIAL HIGE DANDISM,2022,408.0,251626999.0,1.0,88.52696078431373,30.0,12.0,1,1,0,0,1
OFFICIAL HIGE DANDISM,OFFICIAL HIGE DANDISM,2023,482.0,328972547.0,1.0,83.90871369294605,48.0,14.0,1,2,1,1,1
OFFICIAL HIGE DANDISM,OFFICIAL HIGE DANDISM,2024,339.0,179662013.0,6.0,111.06784660766962,5.0,0.0,1,3,1,2,0
ONE OK ROCK,ONE OK ROCK,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ONE OK ROCK,ONE OK ROCK,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ONE OK ROCK,ONE OK ROCK,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ONE OK ROCK,ONE OK ROCK,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ONE OK ROCK,ONE OK ROCK,2020,223.0,45641821.0,33.0,115.97757847533632,0.0,0.0,1,0,0,0,0
ONE OK ROCK,ONE OK ROCK,2021,142.0,42047439.0,9.0,127.72535211267606,4.0,0.0,1,0,0,0,0
ONE OK ROCK,ONE OK ROCK,2022,38.0,8105701.0,121.0,173.23684210526315,0.0,0.0,1,0,0,0,0
ONE OK ROCK,ONE OK ROCK,2023,12.0,3686604.0,171.0,185.16666666666663,0.0,0.0,1,0,0,0,0
ONE OK ROCK,ONE OK ROCK,2024,27.0,9472107.0,128.0,173.07407407407408,0.0,0.0,1,0,0,0,0
ORANGE RANGE,ORANGE RANGE,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ORANGE RANGE,ORANGE RANGE,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ORANGE RANGE,ORANGE RANGE,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ORANGE RANGE,ORANGE RANGE,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ORANGE RANGE,ORANGE RANGE,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ORANGE RANGE,ORANGE RANGE,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ORANGE RANGE,ORANGE RANGE,2022,1.0,197654.0,196.0,196.0,0.0,0.0,1,0,0,0,0
ORANGE RANGE,ORANGE RANGE,2023,5.0,1457062.0,148.0,174.6,0.0,0.0,1,0,0,0,0
ORANGE RANGE,ORANGE RANGE,2024,4.0,1377731.0,149.0,180.25,0.0,0.0,1,0,0,0,0
Omoinotake,Omoinotake,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Omoinotake,Omoinotake,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Omoinotake,Omoinotake,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Omoinotake,Omoinotake,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Omoinotake,Omoinotake,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Omoinotake,Omoinotake,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Omoinotake,Omoinotake,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Omoinotake,Omoinotake,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Omoinotake,Omoinotake,2024,48.0,86556396.0,2.0,11.3125,32.0,0.0,1,0,0,0,1
Orangestar,Orangestar,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Orangestar,Orangestar,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Orangestar,Orangestar,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Orangestar,Orangestar,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Orangestar,Orangestar,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Orangestar,Orangestar,2021,3.0,597225.0,187.0,190.33333333333331,0.0,0.0,1,0,0,0,0
Orangestar,Orangestar,2022,51.0,11974605.0,109.0,154.84313725490196,0.0,0.0,1,0,0,0,0
Orangestar,Orangestar,2023,23.0,7287118.0,100.0,144.95652173913044,0.0,0.0,1,0,0,0,0
Orangestar,Orangestar,2024,10.0,3244515.0,157.0,182.8,0.0,0.0,1,0,0,0,0
Perfume,Perfume,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Perfume,Perfume,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Perfume,Perfume,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Perfume,Perfume,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Perfume,Perfume,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
Perfume,Perfume,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,1
Perfume,Perfume,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,2,1,2,1
Perfume,Perfume,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,3,1,3,1
Perfume,Perfume,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,4,1,4,0
QUEEN BEE,QUEEN BEE,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
QUEEN BEE,QUEEN BEE,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
QUEEN BEE,QUEEN BEE,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
QUEEN BEE,QUEEN BEE,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
QUEEN BEE,QUEEN BEE,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
QUEEN BEE,QUEEN BEE,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
QUEEN BEE,QUEEN BEE,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
QUEEN BEE,QUEEN BEE,2023,27.0,19872021.0,18.0,61.7037037037037,0.0,0.0,1,0,0,0,0
QUEEN BEE,QUEEN BEE,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
RADWIMPS,RADWIMPS,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
RADWIMPS,RADWIMPS,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
RADWIMPS,RADWIMPS,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
RADWIMPS,RADWIMPS,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
RADWIMPS,RADWIMPS,2020,22.0,5340058.0,74.0,98.9090909090909,0.0,0.0,1,0,0,0,0
RADWIMPS,RADWIMPS,2021,26.0,5434034.0,92.0,141.23076923076923,0.0,0.0,1,0,0,0,0
RADWIMPS,RADWIMPS,2022,26.0,20909108.0,8.0,54.42307692307692,5.0,0.0,1,0,0,0,0
RADWIMPS,RADWIMPS,2023,57.0,23707675.0,20.0,132.57894736842104,0.0,0.0,1,0,0,0,0
RADWIMPS,RADWIMPS,2024,42.0,16566233.0,66.0,141.95238095238096,0.0,0.0,1,0,0,0,0
ROSÉ,ROSÉ,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ROSÉ,ROSÉ,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ROSÉ,ROSÉ,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ROSÉ,ROSÉ,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ROSÉ,ROSÉ,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ROSÉ,ROSÉ,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ROSÉ,ROSÉ,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ROSÉ,ROSÉ,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
ROSÉ,ROSÉ,2024,10.0,25124688.0,1.0,1.8,10.0,8.0,1,0,0,0,0
Reol,Reol,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Reol,Reol,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Reol,Reol,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Reol,Reol,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Reol,Reol,2020,21.0,6474987.0,55.0,78.23809523809524,0.0,0.0,1,0,0,0,0
Reol,Reol,2021,43.0,10892403.0,56.0,121.93023255813954,0.0,0.0,1,0,0,0,0
Reol,Reol,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Reol,Reol,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Reol,Reol,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Rin音,Rin音,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Rin音,Rin音,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Rin音,Rin音,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Rin音,Rin音,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Rin音,Rin音,2020,30.0,25902137.0,12.0,17.7,0.0,0.0,1,0,0,0,0
Rin音,Rin音,2021,52.0,29262393.0,26.0,68.25,0.0,0.0,1,0,0,0,0
Rin音,Rin音,2022,1.0,184085.0,180.0,180.0,0.0,0.0,1,0,0,0,0
Rin音,Rin音,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Rin音,Rin音,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Rokudenashi,Rokudenashi,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Rokudenashi,Rokudenashi,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Rokudenashi,Rokudenashi,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Rokudenashi,Rokudenashi,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Rokudenashi,Rokudenashi,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Rokudenashi,Rokudenashi,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Rokudenashi,Rokudenashi,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Rokudenashi,Rokudenashi,2023,1.0,275728.0,200.0,200.0,0.0,0.0,1,0,0,0,0
Rokudenashi,Rokudenashi,2024,44.0,16414711.0,98.0,156.0681818181818,0.0,0.0,1,0,0,0,0
Ryoko Shinohara,Ryoko Shinohara,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Ryoko Shinohara,Ryoko Shinohara,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Ryoko Shinohara,Ryoko Shinohara,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Ryoko Shinohara,Ryoko Shinohara,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Ryoko Shinohara,Ryoko Shinohara,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Ryoko Shinohara,Ryoko Shinohara,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Ryoko Shinohara,Ryoko Shinohara,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
Ryoko Shinohara,Ryoko Shinohara,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,0
Ryoko Shinohara,Ryoko Shinohara,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,1,0,0,0
Ryokuoushoku Shakai,Ryokuoushoku Shakai,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Ryokuoushoku Shakai,Ryokuoushoku Shakai,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Ryokuoushoku Shakai,Ryokuoushoku Shakai,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Ryokuoushoku Shakai,Ryokuoushoku Shakai,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
Ryokuoushoku Shakai,Ryokuoushoku Shakai,2020,36.0,8507248.0,53.0,102.58333333333331,0.0,0.0,1,0,0,0,0
Ryokuoushoku Shakai,Ryokuoushoku Shakai,2021,52.0,23088036.0,47.0,58.23076923076923,0.0,0.0,1,0,0,0,0
Ryokuoushoku Shakai,Ryokuoushoku Shakai,2022,52.0,41948061.0,22.0,33.23076923076923,0.0,0.0,1,0,0,0,1
Ryokuoushoku Shakai,Ryokuoushoku Shakai,2023,82.0,51766357.0,8.0,66.90243902439025,1.0,0.0,1,1,1,1,1
Ryokuoushoku Shakai,Ryokuoushoku Shakai,2024,119.0,63249355.0,9.0,111.97478991596638,1.0,0.0,1,2,1,2,1
SEKAI NO OWARI,SEKAI NO OWARI,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SEKAI NO OWARI,SEKAI NO OWARI,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SEKAI NO OWARI,SEKAI NO OWARI,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SEKAI NO OWARI,SEKAI NO OWARI,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SEKAI NO OWARI,SEKAI NO OWARI,2020,10.0,8451766.0,5.0,39.4,3.0,0.0,1,0,0,0,0
SEKAI NO OWARI,SEKAI NO OWARI,2021,52.0,24381663.0,12.0,94.96153846153848,0.0,0.0,1,0,0,0,0
SEKAI NO OWARI,SEKAI NO OWARI,2022,46.0,42515318.0,2.0,48.71739130434783,18.0,0.0,1,0,0,0,1
SEKAI NO OWARI,SEKAI NO OWARI,2023,70.0,45242579.0,10.0,86.82857142857142,1.0,0.0,1,1,1,1,0
SEKAI NO OWARI,SEKAI NO OWARI,2024,109.0,59964473.0,21.0,113.54128440366972,0.0,0.0,1,1,0,0,0
SEVENTEEN,SEVENTEEN,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SEVENTEEN,SEVENTEEN,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SEVENTEEN,SEVENTEEN,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SEVENTEEN,SEVENTEEN,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SEVENTEEN,SEVENTEEN,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SEVENTEEN,SEVENTEEN,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SEVENTEEN,SEVENTEEN,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SEVENTEEN,SEVENTEEN,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,1
SEVENTEEN,SEVENTEEN,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,1,1,1,0
SG,SG,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SG,SG,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SG,SG,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SG,SG,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SG,SG,2020,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SG,SG,2021,6.0,1188826.0,168.0,183.5,0.0,0.0,1,0,0,0,0
SG,SG,2022,52.0,15896219.0,69.0,106.90384615384616,0.0,0.0,1,0,0,0,0
SG,SG,2023,16.0,5146656.0,84.0,135.875,0.0,0.0,1,0,0,0,0
SG,SG,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SHISHAMO,SHISHAMO,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SHISHAMO,SHISHAMO,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SHISHAMO,SHISHAMO,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SHISHAMO,SHISHAMO,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SHISHAMO,SHISHAMO,2020,34.0,5225961.0,79.0,118.32352941176472,0.0,0.0,1,0,0,0,0
SHISHAMO,SHISHAMO,2021,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SHISHAMO,SHISHAMO,2022,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SHISHAMO,SHISHAMO,2023,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SHISHAMO,SHISHAMO,2024,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SORANE,SORANE,2016,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SORANE,SORANE,2017,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SORANE,SORANE,2018,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SORANE,SORANE,2019,0.0,0.0,999.0,999.0,0.0,0.0,0,0,0,0,0
SORANE,SORANE,2020,30.0,10186327.0,52.0,65.0,0.0,0.0,1,0,0,0,0
